locus_tag	ftype	length_bp	gene	EC_number	COG	product
DLCOOICO_01279	CDS	603	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
DLCOOICO_01280	CDS	360	cysE	2.3.1.30	COG1045	Serine acetyltransferase
DLCOOICO_01281	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
DLCOOICO_01282	CDS	162	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
DLCOOICO_01283	CDS	297	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
DLCOOICO_01284	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
DLCOOICO_01285	CDS	621		3.1.1.-	COG3964	Deacetylase
DLCOOICO_01286	CDS	495				hypothetical protein
DLCOOICO_01287	CDS	618	tdk	2.7.1.21		Thymidine kinase
DLCOOICO_01288	CDS	408	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
DLCOOICO_01289	CDS	861	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
DLCOOICO_01290	CDS	555	yrdA		COG0663	Protein YrdA
DLCOOICO_01291	CDS	258				hypothetical protein
DLCOOICO_01292	CDS	183	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
DLCOOICO_01293	CDS	345	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
DLCOOICO_01294	CDS	732				hypothetical protein
DLCOOICO_01295	CDS	375				hypothetical protein
DLCOOICO_01296	CDS	543				hypothetical protein
DLCOOICO_01297	CDS	795	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
DLCOOICO_01298	CDS	471				hypothetical protein
DLCOOICO_01299	CDS	540				hypothetical protein
DLCOOICO_01300	CDS	450				hypothetical protein
DLCOOICO_01301	CDS	291				hypothetical protein
DLCOOICO_01302	CDS	471				hypothetical protein
DLCOOICO_01303	CDS	549	ftsA		COG0849	Cell division protein FtsA
DLCOOICO_01304	CDS	144				hypothetical protein
DLCOOICO_01305	CDS	675	ureF			Urease accessory protein UreF
DLCOOICO_01306	CDS	459	ureE			Urease accessory protein UreE
DLCOOICO_01307	CDS	132	ureC	3.5.1.5		Urease subunit alpha
DLCOOICO_01308	CDS	285				hypothetical protein
DLCOOICO_01309	CDS	474	greB		COG0782	Transcription elongation factor GreB
DLCOOICO_01310	CDS	228	mltF	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
DLCOOICO_01311	CDS	543	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
DLCOOICO_01312	CDS	516	pgpC	3.1.3.27	COG0560	Phosphatidylglycerophosphatase C
DLCOOICO_01313	CDS	729			COG2968	26 kDa periplasmic immunogenic protein
DLCOOICO_01314	CDS	525	argO		COG1279	Arginine exporter protein ArgO
DLCOOICO_01315	CDS	252				hypothetical protein
DLCOOICO_01316	CDS	1455	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DLCOOICO_01317	CDS	630	lutB		COG1139	Lactate utilization protein B
DLCOOICO_01318	CDS	696	lutC		COG1556	Lactate utilization protein C
DLCOOICO_01319	CDS	639	xerD		COG4974	Tyrosine recombinase XerD
DLCOOICO_01320	CDS	360				hypothetical protein
DLCOOICO_01321	CDS	174				hypothetical protein
DLCOOICO_01322	CDS	693	glaR		COG1802	HTH-type transcriptional repressor GlaR
DLCOOICO_01323	CDS	450	kbp		COG1652	Potassium binding protein Kbp
DLCOOICO_01324	CDS	474	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
DLCOOICO_01325	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
DLCOOICO_01326	CDS	378	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DLCOOICO_01327	CDS	387	rplQ		COG0203	50S ribosomal protein L17
DLCOOICO_01328	CDS	369				hypothetical protein
DLCOOICO_01329	CDS	951	ackA	2.7.2.1	COG0282	Acetate kinase
DLCOOICO_01330	CDS	456				hypothetical protein
DLCOOICO_01331	CDS	723	sstT_2			Serine/threonine transporter SstT
DLCOOICO_01332	CDS	213				hypothetical protein
DLCOOICO_01333	CDS	183				hypothetical protein
DLCOOICO_01334	CDS	204	aaeX			Protein AaeX
DLCOOICO_01335	CDS	186	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
DLCOOICO_01336	CDS	324	soxS			Regulatory protein SoxS
DLCOOICO_01337	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
DLCOOICO_01338	CDS	255				hypothetical protein
DLCOOICO_01339	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
DLCOOICO_01340	CDS	393	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
DLCOOICO_01341	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
DLCOOICO_01342	CDS	243				hypothetical protein
DLCOOICO_01343	CDS	546	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
DLCOOICO_01344	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
DLCOOICO_01345	CDS	474				hypothetical protein
DLCOOICO_01346	CDS	768	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DLCOOICO_01347	CDS	132				hypothetical protein
DLCOOICO_01348	CDS	243				hypothetical protein
DLCOOICO_01349	CDS	399				hypothetical protein
DLCOOICO_01350	CDS	738				hypothetical protein
DLCOOICO_01351	CDS	975	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
DLCOOICO_01352	CDS	801	fdoG_3	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
DLCOOICO_01353	CDS	294				hypothetical protein
DLCOOICO_01354	CDS	1143	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
DLCOOICO_01355	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
DLCOOICO_01356	CDS	318	gdx			Guanidinium exporter
DLCOOICO_01357	CDS	903	ybdO			putative HTH-type transcriptional regulator YbdO
DLCOOICO_01358	CDS	441	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
DLCOOICO_01359	CDS	267	tktA	2.2.1.1	COG0021	Transketolase 1
DLCOOICO_01360	CDS	198	flu_1		COG3468	Antigen 43
DLCOOICO_01361	CDS	465	klcA_2			Antirestriction protein KlcA
DLCOOICO_01362	CDS	477				hypothetical protein
DLCOOICO_01363	CDS	771		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
DLCOOICO_01364	CDS	339				hypothetical protein
DLCOOICO_01365	CDS	276				hypothetical protein
DLCOOICO_01366	CDS	423				hypothetical protein
DLCOOICO_01367	CDS	414	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
DLCOOICO_01368	CDS	228				hypothetical protein
DLCOOICO_01369	CDS	396	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
DLCOOICO_01370	CDS	300	trpR		COG2973	Trp operon repressor
DLCOOICO_01371	CDS	444	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
DLCOOICO_01372	CDS	342	osmE			Osmotically-inducible putative lipoprotein OsmE
DLCOOICO_01373	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
DLCOOICO_01374	CDS	1344	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
DLCOOICO_01375	CDS	522	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
DLCOOICO_01376	CDS	747	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
DLCOOICO_01377	CDS	339				hypothetical protein
DLCOOICO_01378	CDS	675	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
DLCOOICO_01379	CDS	603				hypothetical protein
DLCOOICO_01380	CDS	231	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
DLCOOICO_01381	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
DLCOOICO_01382	CDS	324	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
DLCOOICO_01383	CDS	294				hypothetical protein
DLCOOICO_01384	CDS	348				hypothetical protein
DLCOOICO_01385	CDS	264				hypothetical protein
DLCOOICO_01386	CDS	546	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
DLCOOICO_01387	CDS	333	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
DLCOOICO_01388	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
DLCOOICO_01389	CDS	192	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
DLCOOICO_01390	CDS	294				hypothetical protein
DLCOOICO_01391	CDS	816	traC_1	2.7.7.-		DNA primase TraC
DLCOOICO_01392	CDS	942	ppk	2.7.4.1	COG0855	Polyphosphate kinase
DLCOOICO_01393	CDS	168				hypothetical protein
DLCOOICO_01394	CDS	1179	ygcS			Inner membrane metabolite transport protein YgcS
DLCOOICO_01395	CDS	372	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
DLCOOICO_01396	CDS	897	yhjJ		COG0612	Protein YhjJ
DLCOOICO_01397	CDS	1326	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
DLCOOICO_01398	CDS	471	dhaD	1.1.1.6		Glycerol dehydrogenase
DLCOOICO_01399	CDS	243				hypothetical protein
DLCOOICO_01400	CDS	1134	ttdT		COG0471	L-tartrate/succinate antiporter
DLCOOICO_01401	CDS	762	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
DLCOOICO_01402	CDS	516				hypothetical protein
DLCOOICO_01403	CDS	333				hypothetical protein
DLCOOICO_01404	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
DLCOOICO_01405	CDS	771	fimD_2		COG3188	Outer membrane usher protein FimD
DLCOOICO_01406	CDS	531	fimF_1			Protein FimF
DLCOOICO_01407	CDS	285				hypothetical protein
DLCOOICO_01408	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
DLCOOICO_01409	CDS	609	lexA	3.4.21.88	COG1974	LexA repressor
DLCOOICO_01410	CDS	159				hypothetical protein
DLCOOICO_01411	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
DLCOOICO_01412	CDS	264	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
DLCOOICO_01413	CDS	699	gltF			Protein GltF
DLCOOICO_01414	CDS	144				hypothetical protein
DLCOOICO_01415	CDS	753	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
DLCOOICO_01416	CDS	234	yecS		COG0765	L-cystine transport system permease protein YecS
DLCOOICO_01417	CDS	582				hypothetical protein
DLCOOICO_01418	CDS	384	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
DLCOOICO_01419	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
DLCOOICO_01420	CDS	393		3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
DLCOOICO_01421	CDS	1182	norG		COG1167	HTH-type transcriptional regulator NorG
DLCOOICO_01422	CDS	624				hypothetical protein
DLCOOICO_01423	CDS	504				hypothetical protein
DLCOOICO_01424	CDS	456	ratA		COG2867	Ribosome association toxin RatA
DLCOOICO_01425	CDS	522	smpB		COG0691	SsrA-binding protein
DLCOOICO_01426	CDS	156				hypothetical protein
DLCOOICO_01427	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
DLCOOICO_01428	CDS	144	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
DLCOOICO_01429	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
DLCOOICO_01430	CDS	252	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
DLCOOICO_01431	CDS	534				hypothetical protein
DLCOOICO_01432	CDS	207				hypothetical protein
DLCOOICO_01433	CDS	1002	rafB			Raffinose permease
DLCOOICO_01434	CDS	120				hypothetical protein
DLCOOICO_01435	CDS	978	bamC		COG3317	Outer membrane protein assembly factor BamC
DLCOOICO_01436	CDS	252	cpxA	2.7.13.3		Sensor histidine kinase CpxA
DLCOOICO_01437	CDS	672	yiiM		COG2258	Protein YiiM
DLCOOICO_01438	CDS	348	tap_2		COG0840	Methyl-accepting chemotaxis protein IV
DLCOOICO_01439	CDS	639	cdpA	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase CdpA
DLCOOICO_01440	CDS	114				hypothetical protein
DLCOOICO_01441	CDS	288				hypothetical protein
DLCOOICO_01442	CDS	393	treB		COG1263	PTS system trehalose-specific EIIBC component
DLCOOICO_01443	CDS	519				hypothetical protein
DLCOOICO_01444	CDS	201				hypothetical protein
DLCOOICO_01445	CDS	309	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
DLCOOICO_01446	CDS	444				hypothetical protein
DLCOOICO_01447	CDS	333				hypothetical protein
DLCOOICO_01448	CDS	264				hypothetical protein
DLCOOICO_01449	CDS	678	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
DLCOOICO_01450	CDS	450	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
DLCOOICO_01451	CDS	582				hypothetical protein
DLCOOICO_01452	CDS	351	fdrA		COG0074	Protein FdrA
DLCOOICO_01453	CDS	162				hypothetical protein
DLCOOICO_01454	CDS	492				hypothetical protein
DLCOOICO_01455	CDS	171				hypothetical protein
DLCOOICO_01456	CDS	627	ccp	1.11.1.5	COG1858	Cytochrome c551 peroxidase
DLCOOICO_01457	CDS	525	gor	1.8.1.7	COG1249	Glutathione reductase
DLCOOICO_01458	CDS	1122	ettA		COG0488	Energy-dependent translational throttle protein EttA
DLCOOICO_01459	CDS	321	psiF			Phosphate starvation-inducible protein PsiF
DLCOOICO_01460	CDS	258	phoA	3.1.3.1	COG1785	Alkaline phosphatase
DLCOOICO_01461	CDS	627				hypothetical protein
DLCOOICO_01462	CDS	387				hypothetical protein
DLCOOICO_01463	CDS	939	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
DLCOOICO_01464	CDS	210				hypothetical protein
DLCOOICO_01465	CDS	201				hypothetical protein
DLCOOICO_01466	CDS	510	iolG	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
DLCOOICO_01467	CDS	429	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
DLCOOICO_01468	CDS	747				hypothetical protein
DLCOOICO_01469	CDS	750	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
DLCOOICO_01470	CDS	606				hypothetical protein
DLCOOICO_01471	CDS	720				hypothetical protein
DLCOOICO_01472	CDS	291			COG3171	putative protein
DLCOOICO_01473	CDS	144				hypothetical protein
DLCOOICO_01474	CDS	474				hypothetical protein
DLCOOICO_01475	CDS	165				hypothetical protein
DLCOOICO_01476	CDS	300				hypothetical protein
DLCOOICO_01477	CDS	699				hypothetical protein
DLCOOICO_01478	CDS	1197	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
DLCOOICO_01479	CDS	243				hypothetical protein
DLCOOICO_01480	CDS	225				hypothetical protein
DLCOOICO_01481	CDS	447				IS3 family transposase IS629
DLCOOICO_01482	CDS	309				hypothetical protein
DLCOOICO_01483	CDS	312				hypothetical protein
DLCOOICO_01484	CDS	735	glvR		COG1737	HTH-type transcriptional regulator GlvR
DLCOOICO_01485	CDS	543	napG		COG1145	Ferredoxin-type protein NapG
DLCOOICO_01486	CDS	1023	ascG		COG1609	HTH-type transcriptional regulator AscG
DLCOOICO_01487	CDS	1293	purH		COG0138	Bifunctional purine biosynthesis protein PurH
DLCOOICO_01488	CDS	948	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
DLCOOICO_01489	CDS	225				hypothetical protein
DLCOOICO_01490	CDS	279				hypothetical protein
DLCOOICO_01491	CDS	681	ycaC_1	4.-.-.-	COG1335	putative hydrolase YcaC
DLCOOICO_01492	CDS	408	lpfB			putative fimbrial chaperone LpfB
DLCOOICO_01493	CDS	453	rhtC_1		COG1280	Threonine efflux protein
DLCOOICO_01494	CDS	819				ISNCY family transposase ISRor2
DLCOOICO_01495	CDS	738	intA_2		COG0582	Prophage integrase IntA
DLCOOICO_01496	CDS	252				hypothetical protein
DLCOOICO_01497	CDS	174				hypothetical protein
DLCOOICO_01498	CDS	909				hypothetical protein
DLCOOICO_01499	CDS	378				hypothetical protein
DLCOOICO_01500	CDS	726	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
DLCOOICO_01501	CDS	306				hypothetical protein
DLCOOICO_01502	CDS	834	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
DLCOOICO_01503	CDS	333	ppx	3.6.1.11	COG0248	Exopolyphosphatase
DLCOOICO_01504	CDS	822	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
DLCOOICO_01505	CDS	288	mdoB_2	2.7.8.20		Phosphoglycerol transferase I
DLCOOICO_01506	CDS	537	glpK	2.7.1.30		Glycerol kinase
DLCOOICO_01507	CDS	519	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
DLCOOICO_01508	CDS	351	cysS_1	6.1.1.16	COG0215	Cysteine--tRNA ligase
DLCOOICO_01509	CDS	138				hypothetical protein
DLCOOICO_01510	CDS	216				hypothetical protein
DLCOOICO_01511	CDS	714	yggS		COG0325	Pyridoxal phosphate homeostasis protein
DLCOOICO_01512	CDS	453				hypothetical protein
DLCOOICO_01513	CDS	210				hypothetical protein
DLCOOICO_01514	CDS	510				hypothetical protein
DLCOOICO_01515	CDS	126	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
DLCOOICO_01516	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
DLCOOICO_01517	CDS	222				hypothetical protein
DLCOOICO_01518	CDS	624				hypothetical protein
DLCOOICO_01519	CDS	771	fixA_1		COG2086	Protein FixA
DLCOOICO_01520	CDS	621				hypothetical protein
DLCOOICO_01521	CDS	423				hypothetical protein
DLCOOICO_01522	CDS	405				hypothetical protein
DLCOOICO_01523	CDS	117				hypothetical protein
DLCOOICO_01524	CDS	363	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DLCOOICO_01525	CDS	309	hfq		COG1923	RNA-binding protein Hfq
DLCOOICO_01526	CDS	306				hypothetical protein
DLCOOICO_01527	CDS	882	yidE			Putative transport protein YidE
DLCOOICO_01528	CDS	393	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
DLCOOICO_01529	CDS	726				hypothetical protein
DLCOOICO_01530	CDS	297	arsC	1.20.4.1		Arsenate reductase
DLCOOICO_01531	CDS	417				hypothetical protein
DLCOOICO_01532	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
DLCOOICO_01533	CDS	432				hypothetical protein
DLCOOICO_01534	CDS	636	fabR		COG1309	HTH-type transcriptional repressor FabR
DLCOOICO_01535	CDS	447	yehC_1		COG3121	putative fimbrial chaperone YehC
DLCOOICO_01536	CDS	453	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DLCOOICO_01537	CDS	393	ygiW		COG3111	Protein YgiW
DLCOOICO_01538	CDS	660	qseB			Transcriptional regulatory protein QseB
DLCOOICO_01539	CDS	891	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
DLCOOICO_01540	CDS	183	gntT		COG2610	High-affinity gluconate transporter
DLCOOICO_01541	CDS	774	yggR		COG2805	putative protein YggR
DLCOOICO_01542	CDS	276	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
DLCOOICO_01543	CDS	171				hypothetical protein
DLCOOICO_01544	CDS	846	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
DLCOOICO_01545	CDS	459				hypothetical protein
DLCOOICO_01546	CDS	414				hypothetical protein
DLCOOICO_01547	CDS	624				hypothetical protein
DLCOOICO_01548	CDS	675		3.1.3.3	COG0560	Phosphoserine phosphatase
DLCOOICO_01549	CDS	432				hypothetical protein
DLCOOICO_01550	CDS	117				hypothetical protein
DLCOOICO_01551	CDS	642	lipB	2.3.1.181	COG0321	Octanoyltransferase
DLCOOICO_01552	CDS	228	dedD			Cell division protein DedD
DLCOOICO_01553	CDS	489	cvpA		COG1286	Colicin V production protein
DLCOOICO_01554	CDS	159				hypothetical protein
DLCOOICO_01555	CDS	477	tpl	4.1.99.2		Tyrosine phenol-lyase
DLCOOICO_01556	CDS	165	iucC	6.3.2.39	COG4264	Aerobactin synthase
DLCOOICO_01557	CDS	489				hypothetical protein
DLCOOICO_01558	CDS	900	manX_1	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
DLCOOICO_01559	CDS	159				hypothetical protein
DLCOOICO_01560	CDS	279				hypothetical protein
DLCOOICO_01561	CDS	618				hypothetical protein
DLCOOICO_01562	CDS	273				hypothetical protein
DLCOOICO_01563	CDS	273				hypothetical protein
DLCOOICO_01564	CDS	573				hypothetical protein
DLCOOICO_01565	CDS	129				hypothetical protein
DLCOOICO_01566	CDS	456				hypothetical protein
DLCOOICO_01567	CDS	240				hypothetical protein
DLCOOICO_01568	CDS	159				hypothetical protein
DLCOOICO_01569	CDS	204				hypothetical protein
DLCOOICO_01570	CDS	747	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
DLCOOICO_01571	CDS	369				hypothetical protein
DLCOOICO_01572	CDS	690	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
DLCOOICO_01573	CDS	234	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
DLCOOICO_01574	CDS	171	apaG		COG2967	Protein ApaG
DLCOOICO_01575	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
DLCOOICO_01576	CDS	471				hypothetical protein
DLCOOICO_01577	CDS	198				hypothetical protein
DLCOOICO_01578	CDS	438				hypothetical protein
DLCOOICO_01579	CDS	192				hypothetical protein
DLCOOICO_01580	CDS	180	argG	6.3.4.5	COG0137	Argininosuccinate synthase
DLCOOICO_01581	tRNA	87				tRNA-Leu(gag)
DLCOOICO_01582	CDS	333	secG		COG1314	Protein-export membrane protein SecG
DLCOOICO_01583	CDS	159	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
DLCOOICO_01584	CDS	720				hypothetical protein
DLCOOICO_01585	CDS	336				hypothetical protein
DLCOOICO_01586	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
DLCOOICO_01587	CDS	378				hypothetical protein
DLCOOICO_01588	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
DLCOOICO_01589	CDS	219				hypothetical protein
DLCOOICO_01590	CDS	141				hypothetical protein
DLCOOICO_01591	CDS	357				hypothetical protein
DLCOOICO_01592	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
DLCOOICO_01593	CDS	318				hypothetical protein
DLCOOICO_01594	CDS	360				hypothetical protein
DLCOOICO_01595	CDS	435				hypothetical protein
DLCOOICO_01596	CDS	192				hypothetical protein
DLCOOICO_01597	CDS	462	nimR			HTH-type transcriptional regulator NimR
DLCOOICO_01598	CDS	480	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
DLCOOICO_01599	CDS	372	metQ		COG1464	D-methionine-binding lipoprotein MetQ
DLCOOICO_01600	CDS	405	rcsF			Outer membrane lipoprotein RcsF
DLCOOICO_01601	CDS	234				hypothetical protein
DLCOOICO_01602	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
DLCOOICO_01603	CDS	786				hypothetical protein
DLCOOICO_01604	CDS	273				hypothetical protein
DLCOOICO_01605	CDS	720				hypothetical protein
DLCOOICO_01606	CDS	132				hypothetical protein
DLCOOICO_01607	CDS	378				hypothetical protein
DLCOOICO_01608	CDS	288				hypothetical protein
DLCOOICO_01609	CDS	204	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
DLCOOICO_01610	CDS	168				hypothetical protein
DLCOOICO_01611	CDS	288				hypothetical protein
DLCOOICO_01612	CDS	132				hypothetical protein
DLCOOICO_01613	CDS	159				hypothetical protein
DLCOOICO_01614	CDS	360				hypothetical protein
DLCOOICO_01615	CDS	648	ytjB		COG3726	putative inner membrane protein Smp
DLCOOICO_01616	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
DLCOOICO_01617	CDS	339	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
DLCOOICO_01618	CDS	429	yrbL			putative protein YrbL
DLCOOICO_01619	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
